1,0.007,1.55,0.061134,106,559.28
2,0.007,1.55,0.061134,140,671.67
3,0.007,1.55,0.061134,88,407.85
4,0.007,1.55,0.061134,145,736.54
5,0.007,1.55,0.061134,104,558.38
6,0.007,1.55,0.061134,140,703.43
7,0.007,1.55,0.061134,99,484.53
8,0.007,1.55,0.061134,108,592.7
9,0.007,1.55,0.061134,111,550.7
10,0.02,1.54,0.062248,298,1403.4
11,0.007,1.55,0.061134,143,637.51
12,0.007,1.55,0.061134,358,1738
13,0.007,1.55,0.061134,111,554.36
14,0.007,1.55,0.061134,145,747.8
15,0.007,1.55,0.061134,118,580.47
16,0.007,1.55,0.061134,143,620.77
17,0.007,1.55,0.061134,22,130.84
18,0.007,1.55,0.061134,146,743.75
19,0.007,1.55,0.061134,145,655.83
20,0.007,1.55,0.061134,114,598.09
21,0.007,1.55,0.061134,372,1738.2
22,0.007,1.55,0.061134,74,345.85
23,0.007,1.55,0.061134,361,1859
24,0.007,1.55,0.061134,88,437.74
25,0.007,1.55,0.061134,145,692.05
26,0.007,1.55,0.061134,351,1607.4
27,0.007,1.55,0.061134,47,232.63
28,0.02,1.54,0.062248,297,1337.5
29,0.007,1.55,0.061134,143,634.16
30,0.007,1.55,0.061134,141,651.37
